locus_tag	ftype	length_bp	gene	EC_number	COG	product
DEGBENGL_09865	CDS	489				hypothetical protein
DEGBENGL_09866	CDS	1725				hypothetical protein
DEGBENGL_09867	CDS	693				hypothetical protein
DEGBENGL_09868	CDS	246				hypothetical protein
DEGBENGL_09869	CDS	930	are	3.1.1.2		Arylesterase
DEGBENGL_09870	CDS	1314	betB	1.2.1.8		NAD/NADP-dependent betaine aldehyde dehydrogenase
DEGBENGL_09871	CDS	534				hypothetical protein
DEGBENGL_09872	CDS	1008				hypothetical protein
DEGBENGL_09873	tRNA	77				tRNA-Pro(ggg)
DEGBENGL_09874	CDS	360				hypothetical protein
DEGBENGL_09875	CDS	315	ihfA_2			Integration host factor subunit alpha
DEGBENGL_09876	CDS	846				hypothetical protein
DEGBENGL_09877	CDS	861				hypothetical protein
DEGBENGL_09878	CDS	1161				hypothetical protein
DEGBENGL_09879	CDS	354				hypothetical protein
DEGBENGL_09880	CDS	489				hypothetical protein
DEGBENGL_09881	CDS	1197				hypothetical protein
DEGBENGL_09882	CDS	2274				hypothetical protein
DEGBENGL_09883	CDS	891				hypothetical protein
DEGBENGL_09884	CDS	231				hypothetical protein
DEGBENGL_09885	CDS	198				hypothetical protein
DEGBENGL_09886	CDS	714				Iron-sulfur cluster carrier protein
DEGBENGL_09887	CDS	798				hypothetical protein
DEGBENGL_09888	CDS	276				hypothetical protein
DEGBENGL_09889	CDS	354				hypothetical protein
DEGBENGL_09890	CDS	369				hypothetical protein
DEGBENGL_09891	CDS	1773	btuD_40	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
DEGBENGL_09892	CDS	390				hypothetical protein
DEGBENGL_09893	CDS	684	trmR_4	2.1.1.-		tRNA 5-hydroxyuridine methyltransferase
DEGBENGL_09894	CDS	519				hypothetical protein
DEGBENGL_09895	CDS	1800	lepA_2	3.6.5.-		Elongation factor 4
DEGBENGL_09896	CDS	501				hypothetical protein
DEGBENGL_09897	CDS	216				hypothetical protein
DEGBENGL_09898	CDS	1080				hypothetical protein
DEGBENGL_09899	CDS	954				hypothetical protein
DEGBENGL_09900	CDS	741	aglK_4	2.4.1.153		UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminyltransferase
DEGBENGL_09901	CDS	1287				hypothetical protein
DEGBENGL_09902	CDS	489				hypothetical protein
DEGBENGL_09903	CDS	108				hypothetical protein
DEGBENGL_09904	CDS	624				hypothetical protein
DEGBENGL_09905	CDS	411				hypothetical protein
DEGBENGL_09906	CDS	396	tolR_2			Tol-Pal system protein TolR
DEGBENGL_09907	CDS	624	tolQ_5			Tol-Pal system protein TolQ
DEGBENGL_09908	CDS	345				hypothetical protein
DEGBENGL_09909	CDS	408	rsbW	2.7.11.1		Serine-protein kinase RsbW
DEGBENGL_09910	CDS	3462				hypothetical protein
DEGBENGL_09911	CDS	390				hypothetical protein
DEGBENGL_09912	CDS	306				hypothetical protein
DEGBENGL_09913	CDS	606				hypothetical protein
DEGBENGL_09914	CDS	162				hypothetical protein
DEGBENGL_09915	CDS	261				hypothetical protein
DEGBENGL_09916	CDS	1203				hypothetical protein
DEGBENGL_09917	CDS	2259	leuC_2	4.2.1.33		3-isopropylmalate dehydratase large subunit
DEGBENGL_09918	CDS	225				hypothetical protein
DEGBENGL_09919	CDS	546				hypothetical protein
DEGBENGL_09920	CDS	1485		1.2.1.89	COG1012	D-glyceraldehyde dehydrogenase (NADP(+))
DEGBENGL_09921	CDS	432				hypothetical protein
DEGBENGL_09922	CDS	255				hypothetical protein
DEGBENGL_09923	CDS	666				hypothetical protein
DEGBENGL_09924	CDS	1875				hypothetical protein
DEGBENGL_09925	CDS	201				hypothetical protein
DEGBENGL_09926	CDS	1416				hypothetical protein
DEGBENGL_09927	CDS	324				hypothetical protein
DEGBENGL_09928	CDS	255				hypothetical protein
DEGBENGL_09929	CDS	210				hypothetical protein
DEGBENGL_09930	CDS	411				hypothetical protein
DEGBENGL_09931	CDS	633				hypothetical protein
DEGBENGL_09932	CDS	264				hypothetical protein
DEGBENGL_09933	CDS	1320	hydA_1	1.12.1.3	COG3259	Sulfhydrogenase 1 subunit alpha
DEGBENGL_09934	CDS	603				hypothetical protein
DEGBENGL_09935	CDS	618				hypothetical protein
DEGBENGL_09936	CDS	1212	OLA1_4			Obg-like ATPase 1
DEGBENGL_09937	CDS	183				hypothetical protein
DEGBENGL_09938	CDS	912	tfb_6			Transcription initiation factor IIB
DEGBENGL_09939	CDS	1188	dgoD	4.2.1.6		D-galactonate dehydratase
DEGBENGL_09940	CDS	666				hypothetical protein
DEGBENGL_09941	CDS	195				hypothetical protein
DEGBENGL_09942	CDS	387				hypothetical protein
DEGBENGL_09943	CDS	255				hypothetical protein
DEGBENGL_09944	CDS	1035	gcvT_9	2.1.2.10	COG0404	putative aminomethyltransferase
DEGBENGL_09945	CDS	339	ndhI_8	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
DEGBENGL_09946	CDS	492				hypothetical protein
DEGBENGL_09947	CDS	366	rsfS_2			Ribosomal silencing factor RsfS
DEGBENGL_09948	CDS	783	birA_4	6.3.4.15		Bifunctional ligase/repressor BirA
DEGBENGL_09949	CDS	366				hypothetical protein
DEGBENGL_09950	CDS	963				hypothetical protein
DEGBENGL_09951	CDS	1065	btuD_41	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
DEGBENGL_09952	CDS	1497				hypothetical protein
DEGBENGL_09953	CDS	762	menH_5	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
DEGBENGL_09954	CDS	900	argP_3			HTH-type transcriptional regulator ArgP
DEGBENGL_09955	CDS	873				hypothetical protein
DEGBENGL_09956	CDS	450				hypothetical protein
DEGBENGL_09957	CDS	309				hypothetical protein
DEGBENGL_09958	CDS	1350				hypothetical protein
DEGBENGL_09959	CDS	1029				hypothetical protein
DEGBENGL_09960	CDS	483	serC_4	2.6.1.52		Phosphoserine aminotransferase
DEGBENGL_09961	CDS	507				hypothetical protein
DEGBENGL_09962	CDS	324				hypothetical protein
DEGBENGL_09963	CDS	111				hypothetical protein
DEGBENGL_09964	CDS	483				hypothetical protein
DEGBENGL_09965	CDS	1320				hypothetical protein
DEGBENGL_09966	CDS	1881				hypothetical protein
DEGBENGL_09967	CDS	1419				hypothetical protein
DEGBENGL_09968	CDS	1620				hypothetical protein
DEGBENGL_09969	CDS	1602	vgb_8	4.2.99.-		Virginiamycin B lyase
DEGBENGL_09970	CDS	1197	truD_3	5.4.99.27	COG0585	putative tRNA pseudouridine synthase D
DEGBENGL_09971	CDS	240				hypothetical protein
DEGBENGL_09972	CDS	210				hypothetical protein
DEGBENGL_09973	CDS	516				hypothetical protein
DEGBENGL_09974	CDS	609				hypothetical protein
DEGBENGL_09975	CDS	447				hypothetical protein
DEGBENGL_09976	CDS	1173				hypothetical protein
DEGBENGL_09977	CDS	291	ihfA_3			Integration host factor subunit alpha
DEGBENGL_09978	CDS	1560	rny	3.1.-.-		Ribonuclease Y
DEGBENGL_09979	CDS	672	truB	5.4.99.25	COG0130	putative tRNA pseudouridine synthase B
DEGBENGL_09980	CDS	255				hypothetical protein
DEGBENGL_09981	CDS	483		1.11.1.15		Peroxiredoxin
DEGBENGL_09982	CDS	330				hypothetical protein
DEGBENGL_09983	CDS	1689				hypothetical protein
DEGBENGL_09984	CDS	369				hypothetical protein
DEGBENGL_09985	CDS	831	gmd_2	4.2.1.47		GDP-mannose 4,6-dehydratase
DEGBENGL_09986	CDS	825				hypothetical protein
DEGBENGL_09987	CDS	498				hypothetical protein
DEGBENGL_09988	CDS	408				hypothetical protein
DEGBENGL_09989	CDS	576				hypothetical protein
DEGBENGL_09990	CDS	222				hypothetical protein
DEGBENGL_09991	CDS	495				hypothetical protein
DEGBENGL_09992	CDS	912				hypothetical protein
DEGBENGL_09993	CDS	879	malG_5			Trehalose/maltose transport system permease protein MalG
DEGBENGL_09994	CDS	861				hypothetical protein
DEGBENGL_09995	CDS	609				hypothetical protein
DEGBENGL_09996	CDS	219				hypothetical protein
DEGBENGL_09997	CDS	270				hypothetical protein
DEGBENGL_09998	CDS	276				hypothetical protein
DEGBENGL_09999	CDS	513				hypothetical protein
DEGBENGL_10000	CDS	132				hypothetical protein
DEGBENGL_10001	CDS	2493				hypothetical protein
DEGBENGL_10002	tRNA	73				tRNA-Gly(ccc)
DEGBENGL_10003	CDS	756				hypothetical protein
DEGBENGL_10004	CDS	654				hypothetical protein
DEGBENGL_10005	CDS	180				hypothetical protein
DEGBENGL_10006	CDS	486				hypothetical protein
DEGBENGL_10007	CDS	255				hypothetical protein
DEGBENGL_10008	CDS	816	fadA_7	2.3.1.16		3-ketoacyl-CoA thiolase
DEGBENGL_10009	CDS	351				hypothetical protein
DEGBENGL_10010	CDS	627	norR_4			Anaerobic nitric oxide reductase transcription regulator NorR
DEGBENGL_10011	CDS	1110				hypothetical protein
DEGBENGL_10012	CDS	168				hypothetical protein
DEGBENGL_10013	CDS	1083	malK_6	7.5.2.1		Trehalose/maltose import ATP-binding protein MalK
DEGBENGL_10014	CDS	213				hypothetical protein
DEGBENGL_10015	CDS	645				hypothetical protein
DEGBENGL_10016	CDS	2808				hypothetical protein
DEGBENGL_10017	CDS	1227				hypothetical protein
DEGBENGL_10018	CDS	1131	rpoB_5	2.7.7.6		DNA-directed RNA polymerase subunit beta
DEGBENGL_10019	CDS	423				hypothetical protein
DEGBENGL_10020	CDS	435				hypothetical protein
DEGBENGL_10021	CDS	237				hypothetical protein
DEGBENGL_10022	CDS	426				hypothetical protein
DEGBENGL_10023	CDS	783				hypothetical protein
DEGBENGL_10024	CDS	237				hypothetical protein
DEGBENGL_10025	tRNA	72				tRNA-Gly(ccc)
DEGBENGL_10026	CDS	366				hypothetical protein
DEGBENGL_10027	CDS	423				hypothetical protein
DEGBENGL_10028	CDS	252				hypothetical protein
DEGBENGL_10029	CDS	825	shyB	1.12.98.4	COG1145	Sulfhydrogenase 2 subunit beta
DEGBENGL_10030	CDS	465				hypothetical protein
DEGBENGL_10031	CDS	816	shyC_2	1.12.98.4	COG0543	Sulfhydrogenase 2 subunit gamma
DEGBENGL_10032	CDS	789	shyD	1.12.1.5	COG1941	Sulfhydrogenase 2 subunit delta
DEGBENGL_10033	CDS	1293	hydA_2	1.12.1.3	COG3259	Sulfhydrogenase 1 subunit alpha
DEGBENGL_10034	CDS	483				hypothetical protein
DEGBENGL_10035	CDS	255	hypA			Hydrogenase maturation factor HypA
DEGBENGL_10036	CDS	339	rpoH			RNA polymerase sigma factor RpoH
DEGBENGL_10037	CDS	678	trmB_2	2.1.1.33		tRNA (guanine-N(7)-)-methyltransferase
DEGBENGL_10038	CDS	1494	sudA_2	1.8.1.19	COG0493	Sulfide dehydrogenase subunit alpha
DEGBENGL_10039	CDS	4617				hypothetical protein
DEGBENGL_10040	CDS	1650				hypothetical protein
DEGBENGL_10041	CDS	375				hypothetical protein
DEGBENGL_10042	CDS	318				hypothetical protein
DEGBENGL_10043	CDS	288				hypothetical protein
DEGBENGL_10044	CDS	258				hypothetical protein
DEGBENGL_10045	CDS	1173				hypothetical protein
DEGBENGL_10046	CDS	354				hypothetical protein
DEGBENGL_10047	CDS	3060				hypothetical protein
DEGBENGL_10048	CDS	747				hypothetical protein
DEGBENGL_10049	CDS	1788				hypothetical protein
DEGBENGL_10050	CDS	420				hypothetical protein
DEGBENGL_10051	CDS	489				hypothetical protein
DEGBENGL_10052	CDS	192				hypothetical protein
DEGBENGL_10053	CDS	372				hypothetical protein
DEGBENGL_10054	CDS	486				hypothetical protein
DEGBENGL_10055	CDS	285				hypothetical protein
DEGBENGL_10056	CDS	588				hypothetical protein
DEGBENGL_10057	CDS	327				hypothetical protein
DEGBENGL_10058	CDS	798				hypothetical protein
DEGBENGL_10059	CDS	459				hypothetical protein
DEGBENGL_10060	CDS	264				hypothetical protein
DEGBENGL_10061	rRNA	111				5S ribosomal RNA
DEGBENGL_10062	CDS	480				hypothetical protein
DEGBENGL_10063	CDS	1008				hypothetical protein
DEGBENGL_10064	CDS	804	gltA	2.3.3.16	COG0372	Citrate synthase
DEGBENGL_10065	CDS	1191	kbl_2	2.3.1.29		2-amino-3-ketobutyrate coenzyme A ligase
DEGBENGL_10066	CDS	219				hypothetical protein
DEGBENGL_10067	CDS	300				hypothetical protein
DEGBENGL_10068	CDS	219				hypothetical protein
DEGBENGL_10069	CDS	354				hypothetical protein
DEGBENGL_10070	CDS	813	COQ5_8	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
DEGBENGL_10071	CDS	549				hypothetical protein
DEGBENGL_10072	CDS	345				hypothetical protein
DEGBENGL_10073	CDS	375				hypothetical protein
DEGBENGL_10074	CDS	291				hypothetical protein
DEGBENGL_10075	CDS	822				hypothetical protein
DEGBENGL_10076	CDS	276				hypothetical protein
DEGBENGL_10077	CDS	186				hypothetical protein
DEGBENGL_10078	CDS	777	cugP_2	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
DEGBENGL_10079	CDS	1092	gmd_3	4.2.1.47		GDP-mannose 4,6-dehydratase
DEGBENGL_10080	CDS	327	malK_7	7.5.2.1		Trehalose/maltose import ATP-binding protein MalK
DEGBENGL_10081	CDS	999		1.3.1.84	COG1064	Acryloyl-coenzyme A reductase
DEGBENGL_10082	CDS	735	garR_4	1.1.1.60		2-hydroxy-3-oxopropionate reductase
DEGBENGL_10083	CDS	1254	aldhT_2	1.2.1.26	COG1012	2,5-dioxopentanoate dehydrogenase
DEGBENGL_10084	CDS	336				hypothetical protein
DEGBENGL_10085	CDS	546				hypothetical protein
DEGBENGL_10086	CDS	372				hypothetical protein
DEGBENGL_10087	CDS	570				hypothetical protein
DEGBENGL_10088	CDS	723				hypothetical protein
DEGBENGL_10089	CDS	492				hypothetical protein
DEGBENGL_10090	CDS	531				hypothetical protein
DEGBENGL_10091	CDS	486				hypothetical protein
DEGBENGL_10092	CDS	141				hypothetical protein
DEGBENGL_10093	CDS	213				hypothetical protein
DEGBENGL_10094	CDS	285				hypothetical protein
DEGBENGL_10095	CDS	1167				hypothetical protein
DEGBENGL_10096	CDS	486				hypothetical protein
DEGBENGL_10097	CDS	219				hypothetical protein
DEGBENGL_10098	CDS	387				hypothetical protein
DEGBENGL_10099	CDS	894				hypothetical protein
DEGBENGL_10100	CDS	447				hypothetical protein
DEGBENGL_10101	CDS	360				hypothetical protein
DEGBENGL_10102	CDS	375				hypothetical protein
DEGBENGL_10103	CDS	258				hypothetical protein
DEGBENGL_10104	CDS	450				hypothetical protein
DEGBENGL_10105	CDS	477				hypothetical protein
DEGBENGL_10106	CDS	591	CARKD_4	4.2.1.136		ATP-dependent (S)-NAD(P)H-hydrate dehydratase
DEGBENGL_10107	CDS	537				hypothetical protein
DEGBENGL_10108	CDS	1020				hypothetical protein
DEGBENGL_10109	CDS	744	rhaD_27	1.1.1.377	COG1028	L-rhamnose 1-dehydrogenase (NADP(+))
DEGBENGL_10110	CDS	426				hypothetical protein
DEGBENGL_10111	CDS	336				hypothetical protein
DEGBENGL_10112	CDS	822				hypothetical protein
DEGBENGL_10113	CDS	300				hypothetical protein
DEGBENGL_10114	CDS	888				hypothetical protein
DEGBENGL_10115	CDS	1098	kefC_2			Glutathione-regulated potassium-efflux system protein KefC
DEGBENGL_10116	CDS	939				hypothetical protein
DEGBENGL_10117	CDS	516				hypothetical protein
DEGBENGL_10118	CDS	2052	rapA_2	3.6.4.-		RNA polymerase-associated protein RapA
DEGBENGL_10119	CDS	1032	cpdA	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
DEGBENGL_10120	CDS	1017	betA_3	1.2.1.8		Oxygen-dependent choline dehydrogenase
DEGBENGL_10121	CDS	177				hypothetical protein
DEGBENGL_10122	CDS	930	groL_1			60 kDa chaperonin
DEGBENGL_10123	CDS	312				hypothetical protein
DEGBENGL_10124	CDS	810				hypothetical protein
DEGBENGL_10125	CDS	237				hypothetical protein
DEGBENGL_10126	CDS	564				hypothetical protein
DEGBENGL_10127	CDS	387				hypothetical protein
DEGBENGL_10128	CDS	627				hypothetical protein
DEGBENGL_10129	CDS	330				hypothetical protein
DEGBENGL_10130	CDS	729			COG1136	putative ABC transporter ATP-binding protein
DEGBENGL_10131	CDS	762				hypothetical protein
DEGBENGL_10132	CDS	498				hypothetical protein
DEGBENGL_10133	CDS	711				hypothetical protein
DEGBENGL_10134	CDS	444				hypothetical protein
DEGBENGL_10135	CDS	204				hypothetical protein
DEGBENGL_10136	CDS	855				hypothetical protein
DEGBENGL_10137	CDS	684				hypothetical protein
DEGBENGL_10138	CDS	252				hypothetical protein
DEGBENGL_10139	CDS	333				hypothetical protein
DEGBENGL_10140	CDS	204				hypothetical protein
DEGBENGL_10141	CDS	597		3.6.1.66	COG0127	dITP/XTP pyrophosphatase
DEGBENGL_10142	CDS	480				hypothetical protein
DEGBENGL_10143	CDS	363				hypothetical protein
DEGBENGL_10144	CDS	612				hypothetical protein
DEGBENGL_10145	CDS	462				hypothetical protein
DEGBENGL_10146	CDS	141				hypothetical protein
DEGBENGL_10147	CDS	507				hypothetical protein
DEGBENGL_10148	CDS	1665				hypothetical protein
DEGBENGL_10149	CDS	600				hypothetical protein
DEGBENGL_10150	CDS	243				hypothetical protein
DEGBENGL_10151	CDS	477				hypothetical protein
DEGBENGL_10152	CDS	954				hypothetical protein
DEGBENGL_10153	CDS	1533				hypothetical protein
DEGBENGL_10154	CDS	237				hypothetical protein
DEGBENGL_10155	CDS	1149				hypothetical protein
DEGBENGL_10156	CDS	378				hypothetical protein
DEGBENGL_10157	CDS	702				hypothetical protein
DEGBENGL_10158	CDS	651	gph_5	3.1.3.18		Phosphoglycolate phosphatase
DEGBENGL_10159	CDS	534	mhpD_5	4.2.1.80		2-keto-4-pentenoate hydratase
DEGBENGL_10160	CDS	198				hypothetical protein
DEGBENGL_10161	CDS	507				hypothetical protein
DEGBENGL_10162	CDS	372				hypothetical protein
DEGBENGL_10163	CDS	543				hypothetical protein
DEGBENGL_10164	CDS	399	rps8_6		COG0096	30S ribosomal protein S8
DEGBENGL_10165	CDS	327				hypothetical protein
DEGBENGL_10166	CDS	462				hypothetical protein
DEGBENGL_10167	CDS	120				hypothetical protein
DEGBENGL_10168	CDS	177				hypothetical protein
DEGBENGL_10169	CDS	300	fpoK_7	1.12.98.3	COG0713	F(420)H(2) dehydrogenase subunit K
DEGBENGL_10170	CDS	540				hypothetical protein
DEGBENGL_10171	CDS	495	fpoI_1	1.12.98.3	COG1143	F(420)H(2) dehydrogenase subunit I
DEGBENGL_10172	CDS	927	fpoH_1	1.12.98.3	COG1005	F(420)H(2) dehydrogenase subunit H
DEGBENGL_10173	CDS	1023				hypothetical protein
DEGBENGL_10174	CDS	363				hypothetical protein
DEGBENGL_10175	CDS	2148				hypothetical protein
DEGBENGL_10176	CDS	363				hypothetical protein
DEGBENGL_10177	CDS	1437	sctC_3			Type 3 secretion system secretin
DEGBENGL_10178	CDS	1110				hypothetical protein
DEGBENGL_10179	CDS	624				hypothetical protein
DEGBENGL_10180	CDS	177				hypothetical protein
DEGBENGL_10181	CDS	468				hypothetical protein
DEGBENGL_10182	CDS	702				hypothetical protein
DEGBENGL_10183	CDS	1137				hypothetical protein
DEGBENGL_10184	CDS	177				hypothetical protein
DEGBENGL_10185	CDS	1197				hypothetical protein
DEGBENGL_10186	CDS	954	arnB_4	2.6.1.87		UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
DEGBENGL_10187	CDS	1017	mshA_16	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
DEGBENGL_10188	CDS	696	COQ5_9	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
DEGBENGL_10189	CDS	849				hypothetical protein
DEGBENGL_10190	CDS	1359				hypothetical protein
DEGBENGL_10191	CDS	534				hypothetical protein
DEGBENGL_10192	CDS	507				hypothetical protein
DEGBENGL_10193	CDS	351				hypothetical protein
DEGBENGL_10194	CDS	819				hypothetical protein
DEGBENGL_10195	CDS	1161				hypothetical protein
DEGBENGL_10196	CDS	948				hypothetical protein
DEGBENGL_10197	CDS	948	arnA	2.1.2.13		Bifunctional polymyxin resistance protein ArnA
DEGBENGL_10198	CDS	993	moaA			GTP 3',8-cyclase
DEGBENGL_10199	CDS	1119				hypothetical protein
DEGBENGL_10200	CDS	459				hypothetical protein
DEGBENGL_10201	CDS	1218				hypothetical protein
DEGBENGL_10202	CDS	672				hypothetical protein
DEGBENGL_10203	CDS	603				hypothetical protein
DEGBENGL_10204	CDS	1212				hypothetical protein
DEGBENGL_10205	CDS	153				hypothetical protein
DEGBENGL_10206	CDS	438			COG1522	putative HTH-type transcriptional regulator
DEGBENGL_10207	CDS	975				hypothetical protein
DEGBENGL_10208	CDS	624				hypothetical protein
DEGBENGL_10209	CDS	1830	glmS_5	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
DEGBENGL_10210	CDS	210				hypothetical protein
DEGBENGL_10211	CDS	426				hypothetical protein
DEGBENGL_10212	CDS	165				hypothetical protein
DEGBENGL_10213	CDS	393				hypothetical protein
DEGBENGL_10214	CDS	375				hypothetical protein
DEGBENGL_10215	CDS	510				hypothetical protein
DEGBENGL_10216	CDS	378				hypothetical protein
DEGBENGL_10217	CDS	252				hypothetical protein
DEGBENGL_10218	CDS	219				hypothetical protein
DEGBENGL_10219	CDS	504				hypothetical protein
DEGBENGL_10220	CDS	348				hypothetical protein
DEGBENGL_10221	CDS	213				hypothetical protein
DEGBENGL_10222	CDS	1185				hypothetical protein
DEGBENGL_10223	CDS	345	hcaD_4	1.18.1.3		3-phenylpropionate/cinnamic acid dioxygenase ferredoxin--NAD(+) reductase component
DEGBENGL_10224	CDS	528				hypothetical protein
DEGBENGL_10225	CDS	1617				hypothetical protein
DEGBENGL_10226	CDS	1164				hypothetical protein
DEGBENGL_10227	CDS	858				hypothetical protein
DEGBENGL_10228	CDS	891	arnC_9	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
DEGBENGL_10229	CDS	252				hypothetical protein
DEGBENGL_10230	CDS	738				hypothetical protein
DEGBENGL_10231	CDS	621				hypothetical protein
DEGBENGL_10232	CDS	306				hypothetical protein
DEGBENGL_10233	CDS	366				hypothetical protein
DEGBENGL_10234	CDS	312				hypothetical protein
DEGBENGL_10235	CDS	885				hypothetical protein
DEGBENGL_10236	CDS	450	lepA_3	3.6.5.-		Elongation factor 4
DEGBENGL_10237	CDS	1731				hypothetical protein
DEGBENGL_10238	CDS	405	rnhA_2	3.1.26.4	COG0328	Ribonuclease HI
DEGBENGL_10239	CDS	1095	ftsA_2			Cell division protein FtsA
DEGBENGL_10240	CDS	510				hypothetical protein
DEGBENGL_10241	CDS	573				hypothetical protein
DEGBENGL_10242	CDS	240				hypothetical protein
DEGBENGL_10243	CDS	876				hypothetical protein
DEGBENGL_10244	CDS	261	bioF_1	2.3.1.47		8-amino-7-oxononanoate synthase
DEGBENGL_10245	CDS	480				hypothetical protein
DEGBENGL_10246	CDS	1176				hypothetical protein
DEGBENGL_10247	CDS	1224				hypothetical protein
DEGBENGL_10248	CDS	198				hypothetical protein
DEGBENGL_10249	CDS	405				hypothetical protein
DEGBENGL_10250	CDS	438				hypothetical protein
DEGBENGL_10251	CDS	819				hypothetical protein
DEGBENGL_10252	CDS	624		1.2.1.22	COG1012	Lactaldehyde dehydrogenase
DEGBENGL_10253	CDS	417				hypothetical protein
DEGBENGL_10254	CDS	1263				hypothetical protein
DEGBENGL_10255	CDS	156				hypothetical protein
DEGBENGL_10256	CDS	627	gloB_7	3.1.2.6		Hydroxyacylglutathione hydrolase
DEGBENGL_10257	CDS	1173	hisS_5	6.1.1.21	COG0124	Histidine--tRNA ligase
DEGBENGL_10258	CDS	1044	hrcA_2			Heat-inducible transcription repressor HrcA
DEGBENGL_10259	CDS	873				hypothetical protein
DEGBENGL_10260	CDS	438				hypothetical protein
DEGBENGL_10261	rRNA	1036				16S ribosomal RNA (partial)
DEGBENGL_10262	tRNA	77				tRNA-Ile(gat)
DEGBENGL_10263	tRNA	76				tRNA-Ala(tgc)
DEGBENGL_10264	tRNA	76				tRNA-Ala(ggc)
DEGBENGL_10265	CDS	1617				hypothetical protein
DEGBENGL_10266	CDS	273				hypothetical protein
DEGBENGL_10267	CDS	525				hypothetical protein
DEGBENGL_10268	CDS	795				hypothetical protein
DEGBENGL_10269	CDS	591				hypothetical protein
DEGBENGL_10270	CDS	1221	rpoC_8	2.7.7.6		DNA-directed RNA polymerase subunit beta'
DEGBENGL_10271	CDS	369				hypothetical protein
DEGBENGL_10272	CDS	468				hypothetical protein
DEGBENGL_10273	CDS	390				hypothetical protein
DEGBENGL_10274	CDS	1050	hcf136_3			Ycf48-like protein
DEGBENGL_10275	CDS	555	frr_3			Ribosome-recycling factor
DEGBENGL_10276	CDS	459				hypothetical protein
DEGBENGL_10277	CDS	225				hypothetical protein
DEGBENGL_10278	CDS	1104				hypothetical protein
DEGBENGL_10279	CDS	1311	ftsP_2			Cell division protein FtsP
DEGBENGL_10280	CDS	483				hypothetical protein
DEGBENGL_10281	CDS	939				hypothetical protein
DEGBENGL_10282	CDS	333				hypothetical protein
DEGBENGL_10283	CDS	915				hypothetical protein
DEGBENGL_10284	CDS	684				hypothetical protein
DEGBENGL_10285	CDS	510				hypothetical protein
DEGBENGL_10286	CDS	1530				hypothetical protein
DEGBENGL_10287	CDS	792				hypothetical protein
DEGBENGL_10288	CDS	306				hypothetical protein
DEGBENGL_10289	CDS	945				hypothetical protein
DEGBENGL_10290	CDS	1353		5.4.2.2	COG1109	Phosphoglucomutase/phosphomannomutase
DEGBENGL_10291	CDS	393	rps9_3		COG0103	30S ribosomal protein S9
DEGBENGL_10292	CDS	258				hypothetical protein
DEGBENGL_10293	CDS	1113	ald_4	1.4.1.1	COG0686	Alanine dehydrogenase
DEGBENGL_10294	CDS	315				hypothetical protein
DEGBENGL_10295	CDS	507				hypothetical protein
DEGBENGL_10296	CDS	1173				hypothetical protein
DEGBENGL_10297	CDS	942				hypothetical protein
DEGBENGL_10298	CDS	372				hypothetical protein
DEGBENGL_10299	CDS	1464				hypothetical protein
DEGBENGL_10300	CDS	717			COG0004	Putative ammonium transporter
DEGBENGL_10301	CDS	489				hypothetical protein
DEGBENGL_10302	CDS	573	caiA_11	1.3.8.13		Crotonobetainyl-CoA reductase
DEGBENGL_10303	CDS	351				hypothetical protein
DEGBENGL_10304	CDS	207				hypothetical protein
DEGBENGL_10305	CDS	675				hypothetical protein
DEGBENGL_10306	CDS	330				hypothetical protein
DEGBENGL_10307	CDS	267				hypothetical protein
DEGBENGL_10308	CDS	585				hypothetical protein
DEGBENGL_10309	CDS	459				hypothetical protein
DEGBENGL_10310	CDS	423				hypothetical protein
DEGBENGL_10311	CDS	498				hypothetical protein
DEGBENGL_10312	CDS	240				hypothetical protein
DEGBENGL_10313	CDS	255				hypothetical protein
DEGBENGL_10314	CDS	546				hypothetical protein
DEGBENGL_10315	CDS	216				hypothetical protein
DEGBENGL_10316	CDS	732				hypothetical protein
DEGBENGL_10317	CDS	462				hypothetical protein
DEGBENGL_10318	CDS	846	folD_2		COG0190	Bifunctional protein FolD protein
DEGBENGL_10319	CDS	435				hypothetical protein
DEGBENGL_10320	CDS	780				hypothetical protein
DEGBENGL_10321	CDS	918				hypothetical protein
DEGBENGL_10322	CDS	1044	pepA_3	3.4.11.10		cytosol aminopeptidase
DEGBENGL_10323	CDS	477				hypothetical protein
DEGBENGL_10324	CDS	828	zipA			Cell division protein ZipA
DEGBENGL_10325	CDS	579				hypothetical protein
DEGBENGL_10326	CDS	246				hypothetical protein
